,DATE,MATCHUP,MIN,H_TEAM,A_TEAM,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_EFGPerc,H_FTR,H_TOVPerc,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_EFGPerc,A_FTR,A_TOVPerc,Target
673,1/13/19,WAS vs. TOR,290,WAS,TOR,54,118,45.8,19,44,43.2,11,18,0.00611,17,34,51,36,11,7,20,28,0.538135593220339,0.15254237288135594,13.706140350877195,49,104,47.1,13,36,36.1,29,36,0.8059999999999999,17,42,59,24,16,8,21,27,0.5336538461538461,0.3461538461538461,14.910536779324055,-2
674,1/12/19,LAC vs. DET,241,LAC,DET,36,74,48.6,9,18,50.0,23,29,0.00793,6,32,38,25,7,5,17,19,0.5472972972972973,0.3918918918918919,16.383962991518892,37,85,43.5,16,37,43.2,19,22,0.8640000000000001,14,34,48,20,12,5,16,26,0.5294117647058824,0.25882352941176473,14.456089627755695,-5
675,1/12/19,MIA vs. MEM,242,MIA,MEM,40,80,50.0,15,31,48.4,17,24,0.0070799999999999995,10,28,38,25,7,4,14,23,0.59375,0.3,13.389441469013006,39,81,48.1,9,29,31.0,21,27,0.778,10,28,38,18,9,6,10,21,0.5370370370370371,0.3333333333333333,9.720062208398133,4
676,1/12/19,MIN vs. NOP,241,MIN,NOP,40,93,43.0,11,39,28.2,19,24,0.00792,15,35,50,23,7,5,13,20,0.48924731182795705,0.25806451612903225,11.153054221002062,40,87,46.0,5,24,20.8,21,24,0.875,10,38,48,22,7,8,15,20,0.4885057471264368,0.27586206896551724,13.326226012793176,4
677,1/12/19,OKC vs. SAS,240,OKC,SAS,43,93,46.2,11,23,47.8,25,29,0.00862,7,40,47,27,10,5,7,16,0.521505376344086,0.3118279569892473,6.2078751330258966,44,96,45.8,10,31,32.3,14,20,0.7,13,39,52,21,5,7,14,18,0.5104166666666666,0.20833333333333331,11.784511784511785,10
678,1/12/19,ORL vs. BOS,241,ORL,BOS,36,84,42.9,11,38,28.9,22,24,0.009170000000000001,9,41,50,21,2,5,15,20,0.4940476190476191,0.2857142857142857,13.691128148959475,38,90,42.2,8,32,25.0,19,28,0.679,10,36,46,19,7,3,8,18,0.4666666666666667,0.3111111111111111,7.251631617113851,2
679,1/12/19,PHX vs. DEN,240,PHX,DEN,38,92,41.3,8,26,30.8,18,25,0.0072,14,35,49,29,11,9,9,19,0.4565217391304348,0.2717391304347826,8.035714285714286,34,88,38.6,10,31,32.3,15,22,0.682,13,37,50,25,7,6,15,19,0.4431818181818182,0.25,13.312034078807242,9
680,1/12/19,SAC vs. CHA,240,SAC,CHA,41,99,41.4,14,37,37.8,8,12,0.006670000000000001,12,37,49,27,8,5,11,21,0.4848484848484849,0.12121212121212123,9.541984732824426,36,88,40.9,12,36,33.3,13,22,0.591,13,43,56,21,6,11,18,17,0.4772727272727273,0.25,15.560165975103734,7
681,1/12/19,UTA vs. CHI,242,UTA,CHI,38,88,43.2,16,45,35.6,18,25,0.0072,10,42,52,23,6,11,13,18,0.5227272727272727,0.2840909090909091,11.607142857142858,40,97,41.2,7,25,28.0,15,17,0.882,10,37,47,24,8,7,9,19,0.4484536082474227,0.17525773195876287,7.9309129362002135,8
682,1/11/19,GSW vs. CHI,240,GSW,CHI,53,92,57.6,18,39,46.2,22,26,0.00846,11,38,49,38,6,8,12,27,0.6739130434782609,0.2826086956521739,10.395010395010397,35,78,44.9,9,20,45.0,30,34,0.882,5,24,29,16,9,1,13,21,0.5064102564102564,0.4358974358974359,12.26878067195168,37
683,1/11/19,HOU vs. CLE,240,HOU,CLE,46,89,51.7,20,52,38.5,29,32,0.009059999999999999,8,37,45,28,8,9,15,18,0.6292134831460674,0.3595505617977528,12.703252032520327,40,89,44.9,9,33,27.3,24,26,0.9229999999999999,6,33,39,24,12,4,13,24,0.5,0.2921348314606741,11.459802538787027,28
684,1/11/19,MIN vs. DAL,241,MIN,DAL,47,102,46.1,10,24,41.7,11,13,0.00846,17,36,53,27,5,10,13,20,0.5098039215686274,0.12745098039215685,10.768721007289596,44,97,45.4,13,38,34.2,18,24,0.75,11,32,43,25,7,7,7,16,0.5206185567010311,0.24742268041237114,6.110335195530728,-4
685,1/11/19,NYK vs. IND,240,NYK,IND,39,88,44.3,14,39,35.9,14,16,0.00875,8,29,37,22,8,5,16,18,0.5227272727272727,0.18181818181818185,14.409221902017293,49,94,52.1,12,26,46.2,11,11,1.0,11,36,47,30,8,1,14,15,0.5851063829787234,0.11702127659574467,12.406947890818858,-15
686,1/11/19,PHI vs. ATL,240,PHI,ATL,45,87,51.7,11,33,33.3,20,27,0.00741,11,19,30,31,13,4,15,23,0.5804597701149425,0.3103448275862069,13.171759747102213,45,81,55.6,12,25,48.0,21,27,0.778,15,29,44,27,7,4,21,24,0.6296296296296297,0.3333333333333333,18.440463645943094,-2
687,1/11/19,POR vs. CHA,240,POR,CHA,52,93,55.9,15,40,37.5,8,9,0.00889,7,40,47,31,10,16,9,20,0.6397849462365591,0.0967741935483871,8.493771234428086,36,90,40.0,13,30,43.3,11,16,0.688,10,33,43,23,3,2,13,10,0.4722222222222222,0.17777777777777778,11.813885859687385,31
688,1/11/19,TOR vs. BKN,240,TOR,BKN,48,105,45.7,11,35,31.4,15,24,0.00625,13,42,55,32,10,4,9,22,0.5095238095238095,0.22857142857142854,7.225433526011561,37,88,42.0,11,30,36.7,20,30,0.667,9,45,54,20,4,4,17,21,0.4829545454545455,0.3409090909090909,14.382402707275805,17
689,1/11/19,UTA vs. LAL,242,UTA,LAL,38,96,39.6,15,42,35.7,22,32,0.00688,15,50,65,24,9,9,16,20,0.4739583333333333,0.3333333333333333,12.690355329949238,37,103,35.9,5,27,18.5,16,24,0.667,16,39,55,14,9,5,12,23,0.383495145631068,0.2330097087378641,9.557183816502073,18
690,1/11/19,WAS vs. MIL,238,WAS,MIL,40,82,48.8,18,33,54.5,15,20,0.0075,6,37,43,28,10,3,16,17,0.5975609756097561,0.24390243902439024,14.981273408239698,40,89,44.9,13,40,32.5,13,17,0.765,10,33,43,26,8,6,15,17,0.5224719101123596,0.19101123595505615,13.455328310010765,7
691,1/10/19,DEN vs. LAC,239,DEN,LAC,50,99,50.5,11,28,39.3,10,13,0.00769,15,38,53,29,7,8,9,23,0.5606060606060606,0.13131313131313133,7.914175167077031,38,87,43.7,6,24,25.0,18,26,0.6920000000000001,8,30,38,21,4,6,12,16,0.4712643678160919,0.2988505747126437,10.865628395508873,21
692,1/10/19,MIA vs. BOS,241,MIA,BOS,46,96,47.9,18,39,46.2,5,8,0.00625,10,41,51,33,7,4,8,18,0.5729166666666666,0.08333333333333333,7.440476190476191,36,89,40.4,12,34,35.3,15,17,0.882,9,28,37,20,5,8,10,10,0.4719101123595506,0.19101123595505615,9.391435011269722,16
693,1/10/19,SAC vs. DET,241,SAC,DET,44,86,51.2,9,22,40.9,15,20,0.0075,11,36,47,29,7,8,19,22,0.563953488372093,0.2325581395348837,16.695957820738133,35,82,42.7,11,38,28.9,21,24,0.875,9,28,37,22,13,3,19,21,0.4939024390243902,0.2926829268292683,17.031193976335608,10
694,1/10/19,SAS vs. OKC,290,SAS,OKC,56,99,56.6,16,19,84.2,26,29,0.00897,5,38,43,38,8,10,17,25,0.6464646464646465,0.2929292929292929,13.20285803044424,58,114,50.9,15,35,42.9,16,24,0.667,14,35,49,33,8,5,13,24,0.5745614035087719,0.21052631578947367,9.450421634195989,7
695,1/9/19,BKN vs. ATL,240,BKN,ATL,43,95,45.3,10,30,33.3,20,26,0.00769,18,36,54,21,10,9,18,28,0.5052631578947369,0.2736842105263158,14.464802314368372,36,99,36.4,6,35,17.1,22,25,0.88,18,34,52,17,8,6,19,24,0.3939393939393939,0.2525252525252525,14.728682170542635,16
696,1/9/19,BOS vs. IND,239,BOS,IND,50,88,56.8,14,32,43.8,21,24,0.00875,9,39,48,32,7,7,13,25,0.6477272727272727,0.2727272727272727,11.652922194334886,39,91,42.9,9,28,32.1,21,33,0.636,12,27,39,26,6,0,11,18,0.4780219780219781,0.3626373626373626,9.440439409543426,27
697,1/9/19,DAL vs. PHX,242,DAL,PHX,30,70,42.9,12,34,35.3,32,45,0.00711,8,34,42,21,7,5,19,17,0.5142857142857142,0.6428571428571429,17.463235294117652,36,84,42.9,7,25,28.0,15,21,0.7140000000000001,7,30,37,22,10,8,15,34,0.4702380952380952,0.25,13.858093126385805,10
698,1/9/19,HOU vs. MIL,239,HOU,MIL,32,85,37.6,18,48,37.5,27,32,0.008440000000000001,14,32,46,19,4,7,18,18,0.4823529411764706,0.3764705882352941,15.374103177314653,44,91,48.4,8,27,29.6,20,24,0.833,10,39,49,26,11,5,13,25,0.5274725274725275,0.2637362637362637,11.347765363128493,-7
699,1/9/19,LAL vs. DET,241,LAL,DET,46,82,56.1,8,23,34.8,13,18,0.00722,9,38,47,30,5,6,14,17,0.6097560975609756,0.2195121951219512,13.471901462663588,39,86,45.3,14,44,31.8,8,14,0.5710000000000001,7,26,33,23,8,2,9,20,0.5348837209302325,0.16279069767441862,8.896797153024911,13
700,1/9/19,MEM vs. SAS,240,MEM,SAS,37,90,41.1,8,33,24.2,14,20,0.006999999999999999,9,43,52,22,6,8,9,22,0.4555555555555556,0.2222222222222222,8.348794063079776,30,83,36.1,11,27,40.7,15,23,0.652,8,45,53,14,4,2,13,19,0.427710843373494,0.27710843373493976,12.25028269883151,10
701,1/9/19,NOP vs. CLE,240,NOP,CLE,46,84,54.8,12,29,41.4,36,39,0.009229999999999999,11,33,44,33,7,7,16,21,0.6190476190476191,0.4642857142857143,13.656538067599866,42,88,47.7,14,30,46.7,26,30,0.867,9,22,31,27,7,3,13,30,0.5568181818181818,0.3409090909090909,11.38353765323993,16
702,1/9/19,POR vs. CHI,240,POR,CHI,47,83,56.6,11,26,42.3,19,21,0.00905,6,37,43,28,6,7,16,21,0.6325301204819277,0.2530120481927711,14.781966001478198,43,93,46.2,9,22,40.9,17,19,0.895,10,27,37,22,5,3,12,18,0.510752688172043,0.2043010752688172,10.58574453069866,12
703,1/9/19,UTA vs. ORL,241,UTA,ORL,41,84,48.8,12,33,36.4,12,14,0.00857,4,40,44,24,5,3,13,20,0.5595238095238095,0.16666666666666666,12.601783637068632,33,83,39.8,13,33,39.4,14,20,0.7,7,34,41,17,6,4,11,20,0.4759036144578313,0.24096385542168675,10.700389105058367,13
704,1/9/19,WAS vs. PHI,241,WAS,PHI,47,87,54.0,13,27,48.1,16,21,0.00762,11,28,39,26,16,2,18,21,0.6149425287356322,0.2413793103448276,15.756302521008402,37,86,43.0,8,27,29.6,24,31,0.774,17,29,46,23,12,3,24,20,0.4767441860465117,0.36046511627906974,19.41119378841799,17
705,1/8/19,CLE vs. IND,239,CLE,IND,41,76,53.9,13,29,44.8,20,23,0.0087,8,27,35,24,4,3,16,20,0.625,0.3026315789473684,15.667841754798276,49,91,53.8,10,26,38.5,15,19,0.789,6,26,32,34,11,0,6,18,0.5934065934065934,0.2087912087912088,5.694760820045557,-8
706,1/8/19,GSW vs. NYK,240,GSW,NYK,49,96,51.0,14,45,31.1,10,12,0.008329999999999999,15,34,49,36,9,10,15,14,0.5833333333333334,0.125,12.899896800825596,35,88,39.8,6,24,25.0,19,21,0.905,9,30,39,13,11,1,16,12,0.4318181818181818,0.23863636363636365,14.129282938890851,27
707,1/8/19,LAC vs. CHA,241,LAC,CHA,48,93,51.6,14,30,46.7,18,21,0.00857,7,38,45,28,6,11,10,24,0.5913978494623656,0.2258064516129032,8.909479686386316,36,90,40.0,12,33,36.4,25,29,0.862,10,33,43,20,5,5,11,20,0.4666666666666667,0.32222222222222224,9.669479606188467,19
708,1/8/19,MIA vs. DEN,240,MIA,DEN,38,83,45.8,8,31,25.8,15,25,0.006,9,29,38,24,9,8,6,18,0.5060240963855421,0.3012048192771085,6.0,41,87,47.1,9,27,33.3,12,17,0.706,15,35,50,32,2,2,16,20,0.5229885057471264,0.19540229885057472,14.482259232440256,-4
709,1/8/19,OKC vs. MIN,240,OKC,MIN,43,85,50.6,12,30,40.0,19,26,0.00731,10,33,43,22,4,5,16,30,0.5764705882352941,0.3058823529411765,14.229811454998222,38,90,42.2,11,31,35.5,32,40,0.8,15,27,42,25,9,4,10,23,0.4833333333333333,0.4444444444444444,8.503401360544219,-2
710,1/8/19,PHI vs. WAS,241,PHI,WAS,49,88,55.7,17,33,51.5,17,25,0.0068000000000000005,13,36,49,39,10,2,19,20,0.6534090909090909,0.2840909090909091,16.101694915254235,42,84,50.0,14,32,43.8,17,21,0.81,6,28,34,26,14,3,16,18,0.5833333333333334,0.25,14.646649578908825,17
711,1/8/19,PHX vs. SAC,239,PHX,SAC,45,88,51.1,10,25,40.0,15,19,0.007890000000000001,9,28,37,31,18,7,19,25,0.5681818181818182,0.2159090909090909,16.470180305131766,38,80,47.5,15,29,51.7,20,29,0.69,12,31,43,26,11,5,25,19,0.56875,0.3625,21.22961956521739,4
712,1/8/19,TOR vs. ATL,239,TOR,ATL,37,80,46.3,10,32,31.3,20,27,0.00741,6,33,39,26,18,7,18,20,0.525,0.3375,16.381507098653078,40,87,46.0,10,27,37.0,11,16,0.688,13,37,50,22,12,2,26,22,0.5172413793103449,0.1839080459770115,21.659446851049648,3
713,1/7/19,BOS vs. BKN,239,BOS,BKN,47,93,50.5,12,32,37.5,10,12,0.008329999999999999,6,37,43,37,13,2,13,21,0.5698924731182796,0.12903225806451613,11.682242990654204,32,79,40.5,11,42,26.2,20,22,0.909,9,38,47,19,5,4,23,16,0.4746835443037974,0.27848101265822783,20.5945558739255,21
714,1/7/19,DAL vs. LAL,241,DAL,LAL,36,86,41.9,8,30,26.7,17,24,0.0070799999999999995,14,38,52,12,10,7,18,20,0.4651162790697674,0.2790697674418605,15.712290502793296,41,94,43.6,8,29,27.6,17,27,0.63,11,33,44,28,12,2,13,20,0.4787234042553192,0.2872340425531915,10.935397039030958,-10
715,1/7/19,DET vs. SAS,240,DET,SAS,42,85,49.4,9,32,28.1,14,17,0.00824,9,28,37,22,5,2,10,22,0.5470588235294118,0.2,9.758001561280247,43,79,54.4,7,20,35.0,26,32,0.813,9,29,38,24,5,5,9,15,0.5886075949367089,0.4050632911392405,8.816614420062695,-12
716,1/7/19,HOU vs. DEN,240,HOU,DEN,38,76,50.0,22,47,46.8,27,34,0.007940000000000001,4,30,34,28,8,3,15,23,0.6447368421052632,0.4473684210526316,14.156285390713474,44,93,47.3,7,29,24.1,18,21,0.857,14,32,46,26,7,3,14,21,0.510752688172043,0.2258064516129032,12.04404679972471,12
717,1/7/19,MIL vs. UTA,241,MIL,UTA,46,98,46.9,9,25,36.0,13,16,0.00813,10,36,46,27,10,6,10,19,0.5153061224489796,0.16326530612244894,8.692628650904034,36,86,41.9,14,37,37.8,16,23,0.696,11,35,46,20,6,6,15,21,0.5,0.26744186046511625,13.498920086393086,12
718,1/7/19,NOP vs. MEM,239,NOP,MEM,44,79,55.7,6,17,35.3,20,29,0.0069,5,35,40,27,13,4,14,18,0.5949367088607594,0.3670886075949367,13.2375189107413,35,78,44.9,10,30,33.3,15,18,0.833,6,30,36,28,5,7,18,23,0.5128205128205128,0.2307692307692308,17.321016166281755,19
719,1/7/19,POR vs. NYK,240,POR,NYK,40,85,47.1,11,31,35.5,20,29,0.0069,12,39,51,25,7,5,14,21,0.5352941176470588,0.3411764705882353,12.526843235504654,36,89,40.4,7,23,30.4,22,27,0.815,14,34,48,18,9,2,11,19,0.4438202247191011,0.30337078651685395,9.831962817304255,10
720,1/7/19,SAC vs. ORL,241,SAC,ORL,45,98,45.9,10,34,29.4,11,20,0.0055000000000000005,9,48,57,24,11,4,9,18,0.5102040816326531,0.20408163265306126,7.772020725388602,32,87,36.8,13,37,35.1,18,24,0.75,5,41,46,15,8,1,16,15,0.4425287356321839,0.27586206896551724,14.089468122578372,16
721,1/6/19,ATL vs. MIA,240,ATL,MIA,43,91,47.3,10,24,41.7,10,13,0.00769,14,45,59,25,7,2,17,22,0.5274725274725275,0.14285714285714285,14.94899753781217,31,87,35.6,5,34,14.7,15,27,0.556,12,29,41,23,11,7,13,17,0.3850574712643678,0.3103448275862069,11.619592420450484,24
722,1/6/19,CHI vs. BKN,240,CHI,BKN,41,88,46.6,7,18,38.9,11,15,0.00733,11,33,44,20,6,4,12,15,0.5056818181818182,0.17045454545454544,11.257035647279553,42,83,50.6,16,46,34.8,17,22,0.773,6,32,38,29,6,3,9,16,0.6024096385542169,0.26506024096385544,8.851298190401257,-17
723,1/6/19,LAC vs. ORL,241,LAC,ORL,40,93,43.0,8,22,36.4,18,23,0.007829999999999998,11,42,53,20,5,5,7,21,0.4731182795698925,0.24731182795698925,6.356701779876497,33,89,37.1,9,31,29.0,21,29,0.7240000000000001,13,41,54,24,6,7,12,18,0.4213483146067416,0.3258426966292135,10.548523206751051,10
724,1/6/19,MIN vs. LAL,240,MIN,LAL,41,89,46.1,11,32,34.4,15,21,0.0071400000000000005,8,42,50,24,10,9,14,27,0.5224719101123596,0.2359550561797753,12.473271560940844,32,87,36.8,5,22,22.7,17,28,0.607,12,36,48,20,6,4,21,20,0.3965517241379311,0.3218390804597701,17.453457446808514,22
725,1/6/19,OKC vs. WAS,240,OKC,WAS,38,88,43.2,10,25,40.0,12,19,0.00632,7,34,41,22,8,3,14,17,0.4886363636363637,0.2159090909090909,12.685755708590069,44,101,43.6,10,37,27.0,18,22,0.818,16,39,55,25,8,8,9,16,0.4851485148514851,0.21782178217821785,7.5200534759358275,-18
726,1/6/19,PHX vs. CHA,239,PHX,CHA,43,83,51.8,10,25,40.0,17,19,0.00895,3,33,36,23,8,4,14,25,0.5783132530120482,0.2289156626506024,13.287775246772966,44,91,48.4,7,25,28.0,24,34,0.706,14,32,46,22,9,1,15,21,0.521978021978022,0.3736263736263736,12.40079365079365,-6
727,1/6/19,TOR vs. IND,240,TOR,IND,44,85,51.8,17,33,51.5,16,17,0.00941,8,33,41,30,9,4,15,21,0.6176470588235294,0.2,13.956084852995904,43,94,45.7,4,17,23.5,15,20,0.75,12,32,44,24,8,4,14,19,0.4787234042553192,0.2127659574468085,11.986301369863016,16
728,1/5/19,CLE vs. NOP,241,CLE,NOP,36,88,40.9,12,33,36.4,14,18,0.0077800000000000005,10,24,34,22,12,3,17,23,0.4772727272727273,0.20454545454545456,15.054906128232375,47,81,58.0,14,27,51.9,25,29,0.862,10,34,44,29,13,7,14,18,0.6666666666666666,0.3580246913580247,12.991833704528586,-35
729,1/5/19,DEN vs. CHA,241,DEN,CHA,47,102,46.1,14,39,35.9,15,20,0.0075,17,29,46,30,10,6,7,19,0.5294117647058824,0.19607843137254904,5.942275042444821,39,82,47.6,11,29,37.9,21,26,0.8079999999999999,12,35,47,22,7,4,17,18,0.5426829268292683,0.3170731707317073,15.392973560304238,13
730,1/5/19,DET vs. UTA,239,DET,UTA,39,82,47.6,11,25,44.0,16,20,0.008,5,39,44,18,7,2,18,23,0.5426829268292683,0.24390243902439024,16.544117647058822,39,82,47.6,7,21,33.3,25,32,0.7809999999999999,7,35,42,24,12,6,12,23,0.5182926829268293,0.3902439024390244,11.102886750555143,-5
731,1/5/19,MIL vs. TOR,238,MIL,TOR,40,81,49.4,14,37,37.8,22,27,0.00815,4,34,38,29,9,2,14,20,0.5802469135802469,0.3333333333333333,13.098802395209587,42,82,51.2,14,31,45.2,25,31,0.8059999999999999,4,34,38,28,9,6,11,22,0.5975609756097561,0.3780487804878049,10.315078769692423,-7
732,1/5/19,PHI vs. DAL,241,PHI,DAL,39,83,47.0,6,26,23.1,22,33,0.006670000000000001,8,41,49,31,7,5,10,20,0.5060240963855421,0.3975903614457832,9.30059523809524,38,88,43.2,9,31,29.0,15,23,0.652,9,40,49,27,4,3,15,23,0.4829545454545455,0.26136363636363635,13.260254596888261,6
733,1/5/19,POR vs. HOU,240,POR,HOU,43,94,45.7,9,28,32.1,15,20,0.0075,17,30,47,27,7,2,9,11,0.5053191489361702,0.2127659574468085,8.050089445438282,39,84,46.4,13,38,34.2,10,12,0.833,10,30,40,13,6,5,12,22,0.5416666666666666,0.14285714285714285,11.848341232227488,9
734,1/5/19,SAC vs. GSW,240,SAC,GSW,46,97,47.4,20,36,55.6,11,14,0.007859999999999999,14,29,43,34,12,0,8,18,0.5773195876288659,0.14432989690721648,7.196833393306946,47,93,50.5,21,47,44.7,12,14,0.857,12,35,47,29,5,8,13,16,0.6182795698924731,0.15053763440860216,11.59058487874465,-4
735,1/5/19,SAS vs. MEM,240,SAS,MEM,36,73,49.3,7,22,31.8,29,35,0.00829,3,40,43,26,10,3,15,19,0.541095890410959,0.4794520547945205,14.506769825918761,31,82,37.8,11,28,39.3,15,19,0.789,8,34,42,21,12,3,20,29,0.4451219512195122,0.23170731707317074,18.12250815512867,20
736,1/4/19,BOS vs. DAL,239,BOS,DAL,42,96,43.8,21,45,46.7,9,11,0.00818,14,39,53,35,12,4,12,16,0.546875,0.11458333333333333,10.63452676355902,34,88,38.6,11,44,25.0,14,19,0.737,11,38,49,16,9,2,14,13,0.4488636363636364,0.2159090909090909,12.685755708590069,21
737,1/4/19,CHI vs. IND,264,CHI,IND,47,91,51.6,12,28,42.9,10,13,0.00769,8,32,40,30,10,2,17,23,0.5824175824175825,0.14285714285714285,14.94899753781217,49,93,52.7,9,28,32.1,12,17,0.706,9,31,40,25,7,3,13,17,0.5752688172043011,0.1827956989247312,11.455763130066972,-3
738,1/4/19,CLE vs. UTA,241,CLE,UTA,32,82,39.0,11,21,52.4,16,17,0.00941,7,32,39,14,6,1,13,21,0.4573170731707317,0.2073170731707317,12.685402029664324,42,82,51.2,14,35,40.0,19,22,0.8640000000000001,8,39,47,28,6,9,11,19,0.5975609756097561,0.2682926829268293,10.712894429294897,-26
739,1/4/19,LAL vs. NYK,241,LAL,NYK,43,98,43.9,11,37,29.7,15,20,0.0075,12,43,55,23,4,7,16,27,0.4948979591836735,0.20408163265306126,13.029315960912054,37,99,37.4,11,37,29.7,34,41,0.8290000000000001,13,43,56,20,12,4,6,20,0.4292929292929293,0.4141414141414141,4.876462938881665,-7
740,1/4/19,MEM vs. BKN,240,MEM,BKN,42,93,45.2,5,24,20.8,11,15,0.00733,8,32,40,23,9,5,13,24,0.478494623655914,0.16129032258064516,11.545293072824155,36,79,45.6,13,34,38.2,24,26,0.9229999999999999,8,37,45,25,6,2,20,19,0.5379746835443038,0.3291139240506329,18.109380659181454,-9
741,1/4/19,MIA vs. WAS,240,MIA,WAS,44,91,48.4,9,29,31.0,18,25,0.0072,11,37,48,28,7,6,16,18,0.532967032967033,0.27472527472527475,13.559322033898303,42,98,42.9,10,36,27.8,15,19,0.789,10,31,41,24,8,2,10,18,0.4795918367346938,0.19387755102040816,8.594018563080096,6
742,1/4/19,MIL vs. ATL,240,MIL,ATL,55,100,55.0,14,40,35.0,20,28,0.0071400000000000005,12,42,54,36,11,8,14,26,0.62,0.28,11.082963901203296,37,85,43.5,14,41,34.1,24,35,0.6859999999999999,5,26,31,26,11,3,21,23,0.5176470588235295,0.4117647058823529,17.29818780889621,32
743,1/4/19,MIN vs. ORL,240,MIN,ORL,47,91,51.6,9,26,34.6,17,23,0.007390000000000001,10,44,54,29,6,2,11,20,0.5659340659340659,0.25274725274725274,9.810916874777023,42,88,47.7,9,27,33.3,10,19,0.526,5,30,35,28,7,7,11,20,0.5284090909090909,0.2159090909090909,10.245901639344263,17
744,1/4/19,PHX vs. LAC,239,PHX,LAC,41,77,53.2,9,19,47.4,20,27,0.00741,7,18,25,24,13,9,17,26,0.5909090909090909,0.35064935064935066,16.05591235360786,43,84,51.2,10,24,41.7,25,32,0.7809999999999999,16,27,43,31,12,7,20,27,0.5714285714285714,0.3809523809523809,16.93766937669377,-10
745,1/4/19,POR vs. OKC,240,POR,OKC,41,95,43.2,9,31,29.0,18,21,0.00857,11,39,50,30,6,5,12,17,0.4789473684210526,0.22105263157894736,10.32346868547832,40,94,42.6,8,25,32.0,23,26,0.885,11,38,49,18,9,6,10,21,0.4680851063829787,0.2765957446808511,8.662508662508662,-2
746,1/3/19,GSW vs. HOU,264,GSW,HOU,53,102,52.0,14,37,37.8,14,15,0.00933,9,38,47,33,8,6,14,19,0.5882352941176471,0.14705882352941174,11.41924959216966,45,99,45.5,21,54,38.9,24,28,0.857,13,35,48,30,8,5,10,20,0.5606060606060606,0.2828282828282828,8.242664029014177,-1
747,1/3/19,SAC vs. DEN,241,SAC,DEN,45,90,50.0,13,31,41.9,10,15,0.006670000000000001,7,26,33,25,5,3,8,23,0.5722222222222222,0.16666666666666666,7.648183556405353,41,89,46.1,14,39,35.9,21,30,0.7,16,38,54,24,3,3,14,20,0.5393258426966292,0.33707865168539325,12.048192771084338,-4
748,1/3/19,SAS vs. TOR,239,SAS,TOR,47,85,55.3,13,27,48.1,18,20,0.009000000000000001,8,36,44,32,7,0,12,19,0.6294117647058823,0.2352941176470588,11.342155009451794,39,87,44.8,6,30,20.0,23,29,0.7929999999999999,9,30,39,21,9,6,10,23,0.4827586206896552,0.3333333333333333,9.110787172011662,18
749,1/2/19,BKN vs. NOP,240,BKN,NOP,47,93,50.5,16,31,51.6,16,21,0.00762,12,31,43,27,7,5,10,23,0.5913978494623656,0.2258064516129032,8.909479686386316,46,87,52.9,10,23,43.5,19,27,0.7040000000000001,10,31,41,19,7,5,12,20,0.5862068965517241,0.3103448275862069,10.822510822510822,5
750,1/2/19,BOS vs. MIN,239,BOS,MIN,45,76,59.2,12,30,40.0,13,15,0.00867,3,30,33,34,10,9,16,21,0.6710526315789473,0.1973684210526316,16.227180527383368,40,84,47.6,7,23,30.4,15,21,0.7140000000000001,8,26,34,24,7,2,14,16,0.5178571428571429,0.25,13.054830287206268,13
751,1/2/19,CHA vs. DAL,240,CHA,DAL,32,90,35.6,6,32,18.8,14,19,0.00737,12,34,46,23,4,3,14,20,0.3888888888888889,0.2111111111111111,12.459950160199359,44,95,46.3,18,45,40.0,16,18,0.889,12,45,57,31,9,4,10,14,0.5578947368421052,0.18947368421052632,8.855827134254337,-38
752,1/2/19,CHI vs. ORL,238,CHI,ORL,36,86,41.9,7,20,35.0,5,8,0.00625,5,27,32,18,8,0,11,17,0.4593023255813953,0.09302325581395347,10.943095901313171,44,76,57.9,11,26,42.3,13,18,0.722,4,37,41,31,5,9,13,10,0.6513157894736842,0.2368421052631579,13.413124226165907,-28
753,1/2/19,CLE vs. MIA,239,CLE,MIA,34,75,45.3,13,31,41.9,11,13,0.00846,2,20,22,23,8,3,12,16,0.54,0.17333333333333334,12.94219154443486,44,86,51.2,16,31,51.6,13,17,0.765,13,34,47,29,8,3,13,13,0.6046511627906976,0.19767441860465115,12.208865514650636,-25
754,1/2/19,LAL vs. OKC,239,LAL,OKC,37,89,41.6,7,27,25.9,19,32,0.00594,8,46,54,24,8,9,17,26,0.4550561797752809,0.3595505617977528,14.157228514323785,40,105,38.1,7,31,22.6,20,31,0.645,17,47,64,22,8,5,11,24,0.4142857142857143,0.29523809523809524,8.485035482875656,-7
755,1/2/19,MEM vs. DET,240,MEM,DET,36,78,46.2,4,18,22.2,18,21,0.00857,8,36,44,21,2,5,11,22,0.4871794871794872,0.2692307692307692,11.197068403908796,36,83,43.4,16,40,40.0,13,22,0.591,7,35,42,23,7,3,7,17,0.5301204819277109,0.26506024096385544,7.022471910112357,-7
